x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-19.30000E-03,+485.23175E-03,+13.42624105E+00,+392.85863E-03,+12.58754776E+00
-19.27500E-03,+476.67396E-03,+13.50381646E+00,+383.46667E-03,+12.68638551E+00
-19.25000E-03,+467.27697E-03,+13.63622838E+00,+373.39506E-03,+12.82718318E+00
-19.22500E-03,+457.17396E-03,+13.71078886E+00,+362.85360E-03,+12.90124110E+00
-19.20000E-03,+447.06340E-03,+13.83717066E+00,+352.17395E-03,+13.02991564E+00
-19.17500E-03,+437.05335E-03,+13.89599602E+00,+341.61617E-03,+13.09847715E+00
-19.15000E-03,+427.62999E-03,+14.02121592E+00,+331.61114E-03,+13.20994075E+00
-19.12500E-03,+418.67773E-03,+14.08550601E+00,+322.17647E-03,+13.26892304E+00
-19.10000E-03,+410.90010E-03,+14.19593325E+00,+313.79080E-03,+13.36534290E+00
-19.07500E-03,+404.46166E-03,+14.26628481E+00,+306.56342E-03,+13.45598329E+00
-19.05000E-03,+399.46292E-03,+14.34087679E+00,+300.87247E-03,+13.52598983E+00
-19.02500E-03,+395.89383E-03,+14.44543062E+00,+296.55966E-03,+13.63597719E+00
-19.00000E-03,+393.92901E-03,+14.49803749E+00,+294.02323E-03,+13.69103368E+00
-18.97500E-03,+393.35364E-03,+14.61807524E+00,+292.78580E-03,+13.80532400E+00
-18.95000E-03,+394.17148E-03,+14.68924349E+00,+293.04209E-03,+13.87181245E+00
-18.92500E-03,+396.22802E-03,+14.80544960E+00,+294.52073E-03,+13.96537432E+00
-18.90000E-03,+399.35491E-03,+14.87432503E+00,+297.15893E-03,+14.06226479E+00
-18.87500E-03,+403.28833E-03,+14.96914334E+00,+300.56220E-03,+14.14345230E+00
-18.85000E-03,+408.04587E-03,+15.06496576E+00,+304.85366E-03,+14.25303112E+00
-18.82500E-03,+413.24814E-03,+15.14904291E+00,+309.45417E-03,+14.33563207E+00
-18.80000E-03,+419.57226E-03,+15.26556256E+00,+315.03080E-03,+14.45708266E+00
-18.77500E-03,+425.66648E-03,+15.36477789E+00,+320.45417E-03,+14.54803799E+00
-18.75000E-03,+432.86748E-03,+15.48170591E+00,+326.99437E-03,+14.66826353E+00
-18.72500E-03,+439.70417E-03,+15.61370981E+00,+333.14386E-03,+14.78930661E+00
-18.70000E-03,+446.50694E-03,+15.69194461E+00,+339.19538E-03,+14.90196364E+00
-18.67500E-03,+453.81849E-03,+15.83522357E+00,+345.49185E-03,+15.04631008E+00
-18.65000E-03,+460.30091E-03,+15.92187586E+00,+351.06849E-03,+15.12200146E+00
-18.62500E-03,+466.70542E-03,+16.06414923E+00,+356.38506E-03,+15.25871582E+00
-18.60000E-03,+471.30215E-03,+16.15136722E+00,+360.20416E-03,+15.35199533E+00
-18.57500E-03,+475.27953E-03,+16.28151743E+00,+363.33983E-03,+15.47394828E+00
-18.55000E-03,+477.55339E-03,+16.41179407E+00,+364.95415E-03,+15.58569486E+00
-18.52500E-03,+478.86244E-03,+16.51515459E+00,+365.45414E-03,+15.70475883E+00
-18.50000E-03,+479.01695E-03,+16.65020463E+00,+364.93404E-03,+15.84163054E+00
-18.47500E-03,+478.31720E-03,+16.72693239E+00,+363.45664E-03,+15.93447011E+00
-18.45000E-03,+476.63504E-03,+16.86028621E+00,+361.03956E-03,+16.05915550E+00
-18.42500E-03,+473.54709E-03,+16.95284300E+00,+357.13629E-03,+16.13880401E+00
-18.40000E-03,+468.25311E-03,+17.07445085E+00,+351.17270E-03,+16.26750993E+00
-18.37500E-03,+462.12622E-03,+17.16637949E+00,+344.52572E-03,+16.33817586E+00
-18.35000E-03,+453.92269E-03,+17.27661792E+00,+336.06591E-03,+16.45243453E+00
-18.32500E-03,+445.44280E-03,+17.35127258E+00,+327.21038E-03,+16.51207647E+00
-18.30000E-03,+435.84354E-03,+17.45240309E+00,+316.76062E-03,+16.62143592E+00
-18.27500E-03,+425.55837E-03,+17.49913664E+00,+305.71666E-03,+16.68110894E+00
-18.25000E-03,+413.78450E-03,+17.59037430E+00,+293.29454E-03,+16.73877244E+00
-18.22500E-03,+401.50686E-03,+17.66681879E+00,+280.38625E-03,+16.82413674E+00
-18.20000E-03,+388.75685E-03,+17.70042429E+00,+267.13499E-03,+16.87212649E+00
-18.17500E-03,+375.89379E-03,+17.76370961E+00,+253.93022E-03,+16.90714546E+00
-18.15000E-03,+363.46540E-03,+17.83531756E+00,+241.37621E-03,+16.97891063E+00
-18.12500E-03,+352.37117E-03,+17.87413657E+00,+230.07217E-03,+17.04342057E+00
-18.10000E-03,+341.55586E-03,+17.89433128E+00,+219.44531E-03,+17.07460765E+00
-18.07500E-03,+331.83350E-03,+17.93321332E+00,+209.50184E-03,+17.10243434E+00
-18.05000E-03,+323.18652E-03,+17.99229004E+00,+200.34858E-03,+17.14891683E+00
-18.02500E-03,+315.51441E-03,+18.04555621E+00,+191.99934E-03,+17.21053745E+00
-18.00000E-03,+308.68401E-03,+18.07482751E+00,+184.83979E-03,+17.25636021E+00
-17.97500E-03,+302.63754E-03,+18.09342046E+00,+178.57849E-03,+17.27991540E+00
-17.95000E-03,+297.93026E-03,+18.12426224E+00,+173.56970E-03,+17.29803728E+00
-17.92500E-03,+293.90890E-03,+18.18145456E+00,+169.31217E-03,+17.33600847E+00
-17.90000E-03,+290.88001E-03,+18.23754745E+00,+166.00187E-03,+17.39009145E+00
-17.87500E-03,+288.49559E-03,+18.26955108E+00,+163.35112E-03,+17.44087657E+00
-17.85000E-03,+287.02323E-03,+18.28729607E+00,+161.62374E-03,+17.47187523E+00
-17.82500E-03,+286.18655E-03,+18.30758512E+00,+160.49309E-03,+17.49722078E+00
-17.80000E-03,+286.06344E-03,+18.35215173E+00,+160.04208E-03,+17.54250980E+00
-17.77500E-03,+286.28455E-03,+18.41408645E+00,+159.98053E-03,+17.60441315E+00
-17.75000E-03,+287.23304E-03,+18.46144815E+00,+160.68153E-03,+17.65538657E+00
-17.72500E-03,+288.38631E-03,+18.48516039E+00,+161.57224E-03,+17.68698201E+00
-17.70000E-03,+290.01696E-03,+18.50884139E+00,+162.93531E-03,+17.72196957E+00
-17.67500E-03,+291.42023E-03,+18.55893570E+00,+164.10490E-03,+17.77834534E+00
-17.65000E-03,+292.37500E-03,+18.62705769E+00,+164.74183E-03,+17.84200738E+00
